topic_id,topic_title,topic_url,forum_id,forum_name,topic_description,actual_start_date,actual_end_date,actual_year,date_precision,date_confidence,forum_post_date,participants_count,participants
63338032,La Gola del Serpente,https://fengardgiocate.forumcommunity.net/?t=63338032,8350732,GHILEAS,2025 8 17 Ghileas Molo - ThamiorLothain Almandine Ariel Sylvimar Vosthyl Vahn Arphenix,2025-08-17,2025-08-17,2025,day,high,2025-08-18,7,Almandine; Ariel; Arphenix; Sylvimar; ThamiorLothain; Vahn; Vosthyl
63338476,Anche i pirati piangono arrivederci Sparviero!,https://fengardgiocate.forumcommunity.net/?t=63338476,8350732,GHILEAS,2025 8 18 Ghileas il Molo ThamiorLothain Ariel Vahn Sylvimar Maseeri Arphenix Keleldur Adema merlinho Kiol FrancisLake,2025-08-18,2025-08-18,2025,day,high,2025-08-19,11,Adema; Ariel; Arphenix; Francislake; Keleldur; Kiol; Maseeri; merlinho; Sylvimar; ThamiorLothain; Vahn
63338185,Capitan Vahn,https://fengardgiocate.forumcommunity.net/?t=63338185,8350732,GHILEAS,2025 8 18 Ghileas Molo Coccobello ThamiorLothain Vahn,2025-08-18,2025-08-18,2025,day,high,2025-08-18,2,ThamiorLothain; Vahn
63338088,La fune sottile,https://fengardgiocate.forumcommunity.net/?t=63338088,8350732,GHILEAS,2025 8 18 Ghileas Molo - ThamiorLothain Almandine Vahn Ariel Vosthyl Arphenix Sylvimar Maseeri Keleldur Adema,2025-08-18,2025-08-18,2025,day,high,2025-08-18,10,Adema; Almandine; Ariel; Arphenix; Keleldur; Maseeri; Sylvimar; ThamiorLothain; Vahn; Vosthyl
63338102,Il Varo della Kraken Nero,https://fengardgiocate.forumcommunity.net/?t=63338102,9154612,NECROMUNDA,2025 8 18 Necromunda Sala del Trono - Demios Bill,2025-08-18,2025-08-18,2025,day,high,2025-08-18,2,Bill; Demios
63338191,La Banshee morde piano,https://fengardgiocate.forumcommunity.net/?t=63338191,998129,NECROMUNDA,2025 8 18 Necromunda Campo di Battaglia Euridas SiannaLeFair,2025-08-18,2025-08-18,2025,day,high,2025-08-18,2,Euridas; SiannaLeFair
63339386,Ghileas fuoco vino e verità.,https://fengardgiocate.forumcommunity.net/?t=63339386,998168,GHILEAS,2025 8 19 Ghileas Locanda Le Tre Spade Kiol Ariel Maseeri Arphenix Adema,2025-08-19,2025-08-19,2025,day,high,2025-08-21,5,Adema; Ariel; Arphenix; Kiol; Maseeri
63339314,Imago Mortis,https://fengardgiocate.forumcommunity.net/?t=63339314,2692570,NECROMUNDA,2025 8 20 Necromunda Lago SiannaLeFair Dareh,2025-08-20,2025-08-20,2025,day,high,2025-08-21,2,Dareh; SiannaLeFair
local:2025:mase_vahn_sussurri_nella_notte:c7cbbb27e43f7e,Mase Vahn sussurri nella notte,sources/2025_mase_vahn_sussurri_nella_notte_c7cbbb27e43f7e.html,local,Archivio locale,"2025-08-22 — Maseeri, Vahn",2025-08-22,2025-08-22,2025,day,high,,2,Maseeri; Vahn
local:2025:vos_vahn_cantiere_cueva:31b1c91dfcdad5,Vos Vahn cantiere Cueva,sources/2025_vos_vahn_cantiere_cueva_31b1c91dfcdad5.html,local,Archivio locale,"2025-08-22 — Keleldur, Vahn, Vosthyl",2025-08-22,2025-08-22,2025,day,high,,3,Keleldur; Vahn; Vosthyl
local:2025:arph_vahn_moda:8df77c4f421eaa,Arph Vahn moda,sources/2025_arph_vahn_moda_8df77c4f421eaa.html,local,Archivio locale,"2025-08-23 — Arphenix, Vahn",2025-08-23,2025-08-23,2025,day,high,,2,Arphenix; Vahn
63340635,La notte dei desideri,https://fengardgiocate.forumcommunity.net/?t=63340635,998167,GHILEAS,2025 8 23 Ghileas la spiaggia Vosthyl Maseeri Vahn Almandine,2025-08-23,2025-08-23,2025,day,high,2025-08-24,4,Almandine; Maseeri; Vahn; Vosthyl
local:2025:almandine_vahn_-_palazzo_del_duca_-_storia_di_darkeyes:a40ed254113ec1,Almandine Vahn - Palazzo del Duca - storia di Darkeyes,sources/2025_almandine_vahn_-_palazzo_del_duca_-_storia_di_darkeyes_a40ed254113ec1.html,local,Archivio locale,"2025-08-24 — Almandine, Vahn",2025-08-24,2025-08-24,2025,day,high,,2,Almandine; Vahn
local:2025:blue_mase_vahn_-_moli:8fd4d2c55f94e3,Blue Mase Vahn - moli,sources/2025_blue_mase_vahn_-_moli_8fd4d2c55f94e3.html,local,Archivio locale,"2025-08-24 — Blue, Maseeri, Vahn",2025-08-24,2025-08-24,2025,day,high,,3,Blue; Maseeri; Vahn
local:2025:cena_con_adema_-_refettorio_accademia:df4dc61cdcc0b9,Cena con Adema - Refettorio Accademia,sources/2025_cena_con_adema_-_refettorio_accademia_df4dc61cdcc0b9.html,local,Archivio locale,"2025-08-26 — Adema, Vahn",2025-08-26,2025-08-26,2025,day,high,,2,Adema; Vahn
local:2025:ariel_mase_syl_vahn_blue_-_cueva_-_le_stelle_erranti_si_allargano:16f3b3a60d0efc,Ariel Mase Syl Vahn Blue - Cueva - le stelle erranti si allargano,sources/2025_ariel_mase_syl_vahn_blue_-_cueva_-_le_stelle_erranti_si_allargano_16f3b3a60d0efc.html,local,Archivio locale,"2025-08-27 — Ariel, Arphenix, Blue, Maseeri, Sylvimar, Vahn",2025-08-27,2025-08-27,2025,day,high,,6,Ariel; Arphenix; Blue; Maseeri; Sylvimar; Vahn
local:2025:coccobello_by_night_la_coccobello_appare_al_tramonto_in_tutta_la_sua_bellezza:b20a3a16abf195,COCCOBELLO BY NIGHT La Coccobello appare al tramonto in tutta la sua bellezza,sources/2025_coccobello_by_night_la_coccobello_appare_al_tramonto_in_tutta_la_sua_bellezza_b20a3a16abf195.html,local,Archivio locale,"2025-08-28 — Almandine, Ariel, Arphenix, Elanoer, Francislake, Keleldur, Kiol, Maseeri, merlinho, Mirodek, Sylvimar, Vahn, Vosthyl",2025-08-28,2025-08-28,2025,day,high,,13,Almandine; Ariel; Arphenix; Elanoer; Francislake; Keleldur; Kiol; Maseeri; merlinho; Mirodek; Sylvimar; Vahn; Vosthyl
local:2025:arph_vahn_-_affari_-_piazzale_ghileas:349953a7fb3165,arph Vahn - affari - piazzale Ghileas,sources/2025_arph_vahn_-_affari_-_piazzale_ghileas_349953a7fb3165.html,local,Archivio locale,"2025-08-31 — Arphenix, Vahn",2025-08-31,2025-08-31,2025,day,high,,2,Arphenix; Vahn
local:2025:mase_vahn_-_inaugurazione_casa_delle_stelle:f0d0abfc1e94d0,Mase Vahn - inaugurazione casa delle Stelle,sources/2025_mase_vahn_-_inaugurazione_casa_delle_stelle_f0d0abfc1e94d0.html,local,Archivio locale,"2025-08-31 — Maseeri, Vahn",2025-08-31,2025-08-31,2025,day,high,,2,Maseeri; Vahn
local:2025:adema_mase_kel_vahn_-_casa_delle_stelle_-_primo_consiglio_di_guerra:496cf225e63f4a,Adema Mase Kel Vahn - Casa delle Stelle - primo consiglio di guerra,sources/2025_adema_mase_kel_vahn_-_casa_delle_stelle_-_primo_consiglio_di_guerra_496cf225e63f4a.html,local,Archivio locale,"2025-09-01 — Adema, Keleldur, Maseeri, Vahn",2025-09-01,2025-09-01,2025,day,high,,4,Adema; Keleldur; Maseeri; Vahn
local:2025:mase_vahn_-_bosco_sacro:51e1ced879d3f4,MAse Vahn - bosco sacro,sources/2025_mase_vahn_-_bosco_sacro_51e1ced879d3f4.html,local,Archivio locale,"2025-09-02 — Almandine, Maseeri, Vahn",2025-09-02,2025-09-02,2025,day,high,,3,Almandine; Maseeri; Vahn
63345763,Mellonamin Il Sentiero Ritrovato,https://fengardgiocate.forumcommunity.net/?t=63345763,998166,GHILEAS,2025 9 2 Ghileas Bosco Sacro Vahn Rhyannor,2025-09-02,2025-09-02,2025,day,high,2025-09-03,2,Rhyannor; Vahn
local:2025:elanoer_vahn_-_locanda_le_tre_spade:9f5bd42cacf4d1,Elanoer Vahn - locanda le tre spade,sources/2025_elanoer_vahn_-_locanda_le_tre_spade_9f5bd42cacf4d1.html,local,Archivio locale,"2025-09-03 — Elanoer, Vahn",2025-09-03,2025-09-03,2025,day,high,,2,Elanoer; Vahn
local:2025:sylvimar_maseeri_vahn_keleldur_francis_-_casa_delle_stelle_-_francis_in_convalescenza:274a4151dd9512,Sylvimar Maseeri Vahn Keleldur Francis - casa delle stelle - Francis in convalescenza,sources/2025_sylvimar_maseeri_vahn_keleldur_francis_-_casa_delle_stelle_-_francis_in_convalescenza_274a4151dd9512.html,local,Archivio locale,"2025-09-03 — Francislake, Keleldur, Maseeri, Sylvimar, Vahn",2025-09-03,2025-09-03,2025,day,high,,5,Francislake; Keleldur; Maseeri; Sylvimar; Vahn
local:2025:mase_vahn_-_accademia_senza_re:60776f4b20dbac,Mase Vahn - accademia senza re,sources/2025_mase_vahn_-_accademia_senza_re_60776f4b20dbac.html,local,Archivio locale,"2025-09-08 — Maseeri, Vahn",2025-09-08,2025-09-08,2025,day,high,,2,Maseeri; Vahn
local:2025:adema_vahn_-_accademia:d7ed370e9048d2,Adema Vahn - Accademia,sources/2025_adema_vahn_-_accademia_d7ed370e9048d2.html,local,Archivio locale,"2025-09-09 — Adema, Vahn",2025-09-09,2025-09-09,2025,day,high,,2,Adema; Vahn
local:2025:rhyannor_vahn_-_rifugio_guardaboschi:23d23682be63df,Rhyannor Vahn - Rifugio Guardaboschi,sources/2025_rhyannor_vahn_-_rifugio_guardaboschi_23d23682be63df.html,local,Archivio locale,"2025-09-10 — Keleldur, Rhyannor, Vahn",2025-09-10,2025-09-10,2025,day,high,,3,Keleldur; Rhyannor; Vahn
local:2025:adema_maseeri_vahn_-_lazzaretto_palazzo_ducale:6836e0e965acef,Adema Maseeri Vahn - Lazzaretto Palazzo Ducale,sources/2025_adema_maseeri_vahn_-_lazzaretto_palazzo_ducale_6836e0e965acef.html,local,Archivio locale,"2025-09-11 — Adema, Maseeri, Vahn",2025-09-11,2025-09-11,2025,day,high,,3,Adema; Maseeri; Vahn
local:2025:keleldur_akuma_adema_maseeri_vahn_-_ordalia_-_quest_di_vestral_scontro_akuma_kel:ca4c8a7a016ad9,Keleldur Akuma Adema Maseeri Vahn - Ordalia - quest di Vestral scontro Akuma Kel,sources/2025_keleldur_akuma_adema_maseeri_vahn_-_ordalia_-_quest_di_vestral_scontro_akuma_kel_ca4c8a7a016ad9.html,local,Archivio locale,"2025-09-12 — Adema, Akuma, Keleldur, Maseeri, Vahn",2025-09-12,2025-09-12,2025,day,high,,5,Adema; Akuma; Keleldur; Maseeri; Vahn
local:2025:francis_mase_vahn_-_piazzale_ghileas:55c632d80e9807,Francis Mase Vahn - piazzale Ghileas,sources/2025_francis_mase_vahn_-_piazzale_ghileas_55c632d80e9807.html,local,Archivio locale,"2025-09-14 — Francislake, Maseeri, Vahn",2025-09-14,2025-09-14,2025,day,high,,3,Francislake; Maseeri; Vahn
local:2025:akuma_mase_vahn_-_via_dei_gigli:0a9ca0299e44f9,Akuma Mase Vahn - via dei gigli,sources/2025_akuma_mase_vahn_-_via_dei_gigli_0a9ca0299e44f9.html,local,Archivio locale,"2025-09-15 — Akuma, Maseeri, Vahn",2025-09-15,2025-09-15,2025,day,high,,3,Akuma; Maseeri; Vahn
local:2025:corwin_ade_arph_jago_-_taverna:149990c6d054b1,Corwin Ade Arph Jago - taverna,sources/2025_corwin_ade_arph_jago_-_taverna_149990c6d054b1.html,local,Archivio locale,"2025-09-17 — Ariel, Arphenix, Corwin, Jago, Vahn",2025-09-17,2025-09-17,2025,day,high,,5,Ariel; Arphenix; Corwin; Jago; Vahn
local:2025:quest_vestral_-_arph_ariel_syl_vahn_-_piazza_ghileas:2da9aced025ced,quest Vestral - Arph Ariel Syl Vahn - Piazza Ghileas,sources/2025_quest_vestral_-_arph_ariel_syl_vahn_-_piazza_ghileas_2da9aced025ced.html,local,Archivio locale,"2025-09-17 — Ariel, Arphenix, Sylvimar, Vahn",2025-09-17,2025-09-17,2025,day,high,,4,Ariel; Arphenix; Sylvimar; Vahn
local:2025:corwin_mase_vahn_-_locanda_tre_spade_-_diplomazia:4d980928dc668d,Corwin Mase Vahn - Locanda tre Spade - diplomazia,sources/2025_corwin_mase_vahn_-_locanda_tre_spade_-_diplomazia_4d980928dc668d.html,local,Archivio locale,"2025-09-19 — Corwin, Maseeri, Vahn",2025-09-19,2025-09-19,2025,day,high,,3,Corwin; Maseeri; Vahn
local:2025:maseeri_vahn_-_spiaggia_-_19_settembre_2025:9d41f52e545f2c,Maseeri Vahn - spiaggia - 19 Settembre 2025,sources/2025_maseeri_vahn_-_spiaggia_-_19_settembre_2025_9d41f52e545f2c.html,local,Archivio locale,"2025-09-19 — Maseeri, Vahn",2025-09-19,2025-09-19,2025,day,high,,2,Maseeri; Vahn
local:2025:vahn_-_allenamento_spada_1:1c0fa615ccab43,Vahn - Allenamento Spada 1,sources/2025_vahn_-_allenamento_spada_1_1c0fa615ccab43.html,local,Archivio locale,2025-09-19 — Vahn,2025-09-19,2025-09-19,2025,day,high,,1,Vahn
local:2025:quest_vestral_2_-_piazzale_ghileas_-_22_setembre_2025:d4dae2eea1e793,Quest Vestral 2 - Piazzale Ghileas - 22 Setembre 2025,sources/2025_quest_vestral_2_-_piazzale_ghileas_-_22_setembre_2025_d4dae2eea1e793.html,local,Archivio locale,"2025-09-22 — Ariel, Arphenix, Elimar, Francislake, Maseeri, Sylvimar, Vahn",2025-09-22,2025-09-22,2025,day,high,,7,Ariel; Arphenix; Elimar; Francislake; Maseeri; Sylvimar; Vahn
local:2025:sylvimar_vahn_-_casa_delle_stelle_-_22_settembre_2025:f64f5513a72cd0,Sylvimar Vahn - Casa delle Stelle - 22 Settembre 2025,sources/2025_sylvimar_vahn_-_casa_delle_stelle_-_22_settembre_2025_f64f5513a72cd0.html,local,Archivio locale,"2025-09-22 — Sylvimar, Vahn",2025-09-22,2025-09-22,2025,day,high,,2,Sylvimar; Vahn
local:2025:quest_vestral_3_-_accademia_-_tutti_assieme:282bd84fe92c22,Quest vestral 3 - accademia - tutti assieme,sources/2025_quest_vestral_3_-_accademia_-_tutti_assieme_282bd84fe92c22.html,local,Archivio locale,"2025-09-23 — Akuma, Ariel, Arphenix, Francislake, Keleldur, Maseeri, Sylvimar, Vahn",2025-09-23,2025-09-23,2025,day,high,,8,Akuma; Ariel; Arphenix; Francislake; Keleldur; Maseeri; Sylvimar; Vahn
local:2025:mirodek_keleldur_primo_duello_-_mase_vahn_dal_fruttivendolo_e_bangla:b5881c36fad751,Mirodek Keleldur primo duello - Mase Vahn dal fruttivendolo e bangla,sources/2025_mirodek_keleldur_primo_duello_-_mase_vahn_dal_fruttivendolo_e_bangla_b5881c36fad751.html,local,Archivio locale,"2025-09-26 — Keleldur, Maseeri, Mirodek, Vahn",2025-09-26,2025-09-26,2025,day,high,,4,Keleldur; Maseeri; Mirodek; Vahn
local:2025:mase_vahn_cantiere_palazzo_ducale_-_27_settembre_2025:756ed67657827e,Mase Vahn cantiere Palazzo Ducale - 27 Settembre 2025,sources/2025_mase_vahn_cantiere_palazzo_ducale_-_27_settembre_2025_756ed67657827e.html,local,Archivio locale,"2025-09-27 — Maseeri, Vahn",2025-09-27,2025-09-27,2025,day,high,,2,Maseeri; Vahn
local:2025:rivka_vahn_-_locanda_tre_spade_-_30_settembre_2025:97600e0b6b17e2,Rivka vahn - locanda tre spade - 30 settembre 2025,sources/2025_rivka_vahn_-_locanda_tre_spade_-_30_settembre_2025_97600e0b6b17e2.html,local,Archivio locale,"2025-09-30 — Rivka, Vahn",2025-09-30,2025-09-30,2025,day,high,,2,Rivka; Vahn
local:2025:sylvimar_vahn_-_casa_delle_stelle_-_30_settembre_2025:bc6f0d84910bdd,Sylvimar Vahn - casa delle stelle - 30 settembre 2025,sources/2025_sylvimar_vahn_-_casa_delle_stelle_-_30_settembre_2025_bc6f0d84910bdd.html,local,Archivio locale,"2025-09-30 — Ariel, Sylvimar, Vahn",2025-09-30,2025-09-30,2025,day,high,,3,Ariel; Sylvimar; Vahn
local:2025:adema_vahn_francis_rivka_maseeri_bill_mogan_arphenix-_cueva_-_1_ottobre_2025:7c01956b4ea310,Adema Vahn Francis Rivka Maseeri Bill Mogan Arphenix- Cueva - 1 ottobre 2025,sources/2025_adema_vahn_francis_rivka_maseeri_bill_mogan_arphenix-_cueva_-_1_ottobre_2025_7c01956b4ea310.html,local,Archivio locale,"2025-10-01 — Adema, Arphenix, Bill, Francislake, Maseeri, Mogan, Rivka, Vahn",2025-10-01,2025-10-01,2025,day,high,,8,Adema; Arphenix; Bill; Francislake; Maseeri; Mogan; Rivka; Vahn
local:2025:quest_vestral_-_piazzale_accademia_-_2_ottobre_2025:156424fea2fa81,Quest vestral - piazzale accademia - 2 ottobre 2025,sources/2025_quest_vestral_-_piazzale_accademia_-_2_ottobre_2025_156424fea2fa81.html,local,Archivio locale,"2025-10-02 — Arphenix, Bill, Elvaan, Francislake, Shyonia, Sylvimar, Vahn",2025-10-02,2025-10-02,2025,day,high,,7,Arphenix; Bill; Elvaan; Francislake; Shyonia; Sylvimar; Vahn
local:2025:adema_vahn_-_via_del_campo_-_ghileas_-_3_ottobre_2025:a94e6c9974f210,Adema Vahn - via del Campo - Ghileas - 3 ottobre 2025,sources/2025_adema_vahn_-_via_del_campo_-_ghileas_-_3_ottobre_2025_a94e6c9974f210.html,local,Archivio locale,"2025-10-03 — Adema, Vahn",2025-10-03,2025-10-03,2025,day,high,,2,Adema; Vahn
local:2025:lilium_vahn_-_via_dei_matti_-_4_ottobre_2025:003fbebe7a80b6,Lilium Vahn - via dei Matti - 4 ottobre 2025,sources/2025_lilium_vahn_-_via_dei_matti_-_4_ottobre_2025_003fbebe7a80b6.html,local,Archivio locale,"2025-10-04 — Lilium, Vahn",2025-10-04,2025-10-04,2025,day,high,,2,Lilium; Vahn
local:2025:maseeri_vahn_-_locanda_le_tre_spade_-_ricetta_panacea_-_8_ottobre_2025:55d9942e81ef16,Maseeri Vahn - locanda le tre spade - ricetta Panacea - 8 ottobre 2025,sources/2025_maseeri_vahn_-_locanda_le_tre_spade_-_ricetta_panacea_-_8_ottobre_2025_55d9942e81ef16.html,local,Archivio locale,"2025-10-08 — Maseeri, Vahn",2025-10-08,2025-10-08,2025,day,high,,2,Maseeri; Vahn
local:2025:consiglio_di_guerra_-_9_ottobre_2025:788630860e8ba2,Consiglio di Guerra - 9 ottobre 2025,sources/2025_consiglio_di_guerra_-_9_ottobre_2025_788630860e8ba2.html,local,Archivio locale,"2025-10-09 — Adema, Ariel, Arphenix, Francislake, Keleldur, Maseeri, Sylvimar, Vahn",2025-10-09,2025-10-09,2025,day,high,,8,Adema; Ariel; Arphenix; Francislake; Keleldur; Maseeri; Sylvimar; Vahn
local:2025:ariel_adema_vahn_-_accademia_csr_-_10_ottobre_2025_-_accordi_commerciali:795e1d56c253fc,Ariel Adema Vahn - Accademia csr - 10 ottobre 2025 - accordi commerciali,sources/2025_ariel_adema_vahn_-_accademia_csr_-_10_ottobre_2025_-_accordi_commerciali_795e1d56c253fc.html,local,Archivio locale,"2025-10-10 — Adema, Ariel, Vahn",2025-10-10,2025-10-10,2025,day,high,,3,Adema; Ariel; Vahn
local:2025:quest_vestral_4_-_piazzale_accademia_-_17_ottobre:f786f59c29cae9,Quest Vestral 4 - Piazzale Accademia - 17 Ottobre,sources/2025_quest_vestral_4_-_piazzale_accademia_-_17_ottobre_f786f59c29cae9.html,local,Archivio locale,"2025-10-17 — Adema, Arphenix, Elvaan, Francislake, Sylvimar, Vahn",2025-10-17,2025-10-17,2025,day,high,,6,Adema; Arphenix; Elvaan; Francislake; Sylvimar; Vahn
local:2025:quest_vestral_5_-_accademia_-_21_ottobre_2025:9d764b432b6bf4,Quest Vestral 5 - Accademia - 21 Ottobre 2025,sources/2025_quest_vestral_5_-_accademia_-_21_ottobre_2025_9d764b432b6bf4.html,local,Archivio locale,"2025-10-21 — Adema, Arark, Arphenix, Francislake, Lancel, Sylvimar, Vahn",2025-10-21,2025-10-21,2025,day,high,,7,Adema; Arark; Arphenix; Francislake; Lancel; Sylvimar; Vahn
local:2025:primo_consiglio_del_triumvirato_-_27_ottobre_2025:ad14a7a792e549,Primo consiglio del triumvirato - 27 Ottobre 2025,sources/2025_primo_consiglio_del_triumvirato_-_27_ottobre_2025_ad14a7a792e549.html,local,Archivio locale,"2025-10-27 — Ariel, Francislake, Keleldur, Maseeri, Sylvimar",2025-10-27,2025-10-27,2025,day,high,,5,Ariel; Francislake; Keleldur; Maseeri; Sylvimar
local:2025:il_ferro_spezzato_-_quest_necro_norgroth_sfere:b2fec814491818,IL FERRO SPEZZATO - QUEST NECRO Norgroth sfere,sources/2025_il_ferro_spezzato_-_quest_necro_norgroth_sfere_b2fec814491818.html,local,Archivio locale,"2025-11-01 — Dareh, Euridas, Francislake, Izayoi, Kiol, Lenian, Mihawk, SiannaLeFair, Urwen",2025-11-01,2025-11-01,2025,day,high,,9,Dareh; Euridas; Francislake; Izayoi; Kiol; Lenian; Mihawk; SiannaLeFair; Urwen
local:2025:kraken_nero_-_04_novembre_2025:a44a643042e989,Kraken Nero - 04 Novembre 2025,sources/2025_kraken_nero_-_04_novembre_2025_a44a643042e989.html,local,Archivio locale,"2025-11-04 — Ariel, Bill, Francislake, Keleldur, Maseeri, Mogan, Rivka, Sylvimar, Vahn",2025-11-04,2025-11-04,2025,day,high,,9,Ariel; Bill; Francislake; Keleldur; Maseeri; Mogan; Rivka; Sylvimar; Vahn
local:2025:bill_vahn_-_cueva_-_6_novembre_2025:6421bae08b9097,Bill Vahn - Cueva - 6 Novembre 2025,sources/2025_bill_vahn_-_cueva_-_6_novembre_2025_6421bae08b9097.html,local,Archivio locale,"2025-11-06 — Bill, Vahn",2025-11-06,2025-11-06,2025,day,high,,2,Bill; Vahn
local:2025:kaelen_vahn_-_locanda_le_tre_spade_-_6_novembre_2025:9ad624dc0ee10a,Kaelen Vahn - locanda le tre spade - 6 Novembre 2025,sources/2025_kaelen_vahn_-_locanda_le_tre_spade_-_6_novembre_2025_9ad624dc0ee10a.html,local,Archivio locale,"2025-11-06 — Kaelen, Vahn",2025-11-06,2025-11-06,2025,day,high,,2,Kaelen; Vahn
local:2025:sylvimar_vahn_-_bosco_sacro_-_6_novembre_2025_-_lezione_morso_del_cobra_1:3077cb7452782e,Sylvimar Vahn - Bosco Sacro - 6 Novembre 2025 - lezione morso del cobra 1,sources/2025_sylvimar_vahn_-_bosco_sacro_-_6_novembre_2025_-_lezione_morso_del_cobra_1_3077cb7452782e.html,local,Archivio locale,"2025-11-06 — Sylvimar, Vahn",2025-11-06,2025-11-06,2025,day,high,,2,Sylvimar; Vahn
local:2025:giglio_in_festa_-_9_novembre_2025:aa042afc97b824,Giglio in festa - 9 novembre 2025,sources/2025_giglio_in_festa_-_9_novembre_2025_aa042afc97b824.html,local,Archivio locale,"2025-11-09 — Ariel, Arphenix, Elvaan, Euridas, Izayoi, Keleldur, Maseeri, Mihawk, Mogan, SiannaLeFair, Sylvimar, Urwen, Vahn",2025-11-09,2025-11-09,2025,day,high,,13,Ariel; Arphenix; Elvaan; Euridas; Izayoi; Keleldur; Maseeri; Mihawk; Mogan; SiannaLeFair; Sylvimar; Urwen; Vahn
local:2025:sianna_izayoi_ariel_vahn_-_locanda_tre_spade_-_9_nov_2025:3c7aaa69410c6c,Sianna Izayoi ariel Vahn - locanda tre spade - 9 nov 2025,sources/2025_sianna_izayoi_ariel_vahn_-_locanda_tre_spade_-_9_nov_2025_3c7aaa69410c6c.html,local,Archivio locale,"2025-11-09 — Ariel, Izayoi, SiannaLeFair, Vahn",2025-11-09,2025-11-09,2025,day,high,,4,Ariel; Izayoi; SiannaLeFair; Vahn
local:2025:adema_vahn_-_casa_delle_stelle_-_11_novembre_2025:731a328e8ef6df,Adema Vahn - Casa delle Stelle - 11 novembre 2025,sources/2025_adema_vahn_-_casa_delle_stelle_-_11_novembre_2025_731a328e8ef6df.html,local,Archivio locale,"2025-11-11 — Adema, Vahn",2025-11-11,2025-11-11,2025,day,high,,2,Adema; Vahn
local:2025:demios_maseeri_vahn_-_bosco_elfico_-_11_novembre_2025:cd2fad303afdb2,Demios Maseeri Vahn - Bosco Elfico - 11 Novembre 2025,sources/2025_demios_maseeri_vahn_-_bosco_elfico_-_11_novembre_2025_cd2fad303afdb2.html,local,Archivio locale,"2025-11-11 — Demios, Maseeri, Vahn",2025-11-11,2025-11-11,2025,day,high,,3,Demios; Maseeri; Vahn
